id_no,title,organization,skills,ratings,review_counts,metadata
14,Systems Engineering,MathWorks,"functional design,functional requirement,model based system engineering,requirement analysis,requirement elicitation,system architecture,system design,system engineering,system requirement,verification validation",0,0,Beginner ? Course ? 1 - 4 Weeks
15,Microsoft Front-End Developer,Microsoft,"authentication,c programming language,debugging,figma design software,frontend web development,git version control system,github,html cs,javascript,microsoft copilot,mockups,object oriented programming oop,open web application security project owasp,programming principle,secure coding,ui component,user interface ui,user interface user experience uiux design,web design,web development",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
16,Introduction to Software Development,Amazon,"development environment,integrated development environment,java,object oriented programming oop,program development,programming principle,sdlc,software development,software engineering",0,0,Beginner ? Course ? 1 - 4 Weeks
17,IBM AI Developer,IBM,"bootstrap frontend framework,cascading style sheet cs,chatgpt,data science,design patterns,engineering software,flask web framework,generative ai,jupyter,large language modeling,machine learning,prompt engineering,python,responsive web design,scrum software development,sdlc,software architecture,software design pattern,software engineering,unit testing",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
18,Agile Software Development,University of Minnesota,"agile methodology,agile project management,agile software development,backlog,cicd,scrum software development,software development methodology,sprint planning,sprint retrospective,test driven development tdd,user story",0,0,Intermediate ? Course ? 1 - 4 Weeks
19,IBM AI Engineering,IBM,"applied machine learning,data manipulation,data science,deep learning,generative ai,generative ai agent,image analysis,kera neural network library,large language modeling,machine learning,nlp,prompt engineering,python,pytorch machine learning library,regression analysis,reinforcement learning,scikit learn machine learning library,supervised learning,tensorflow,unsupervised learning",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
20,AI Engineering,Scrimba,"api gateway,application deployment,application programming interface api,artificial intelligence,chatgpt,cloud application,cloud hosting,cloud security,data ethic,development environment,generative ai,generative ai agent,image analysis,javascript framework,open source technology,openai,performance testing,prompt engineering,software engineering,user interface ui",0,0,Intermediate ? Specialization ? 3 - 6 Months
21,Software Testing and Automation,University of Minnesota,"acceptance testing,behaviordriven development,code coverage,cucumber software,development testing,gherkin scripting language,junit,open web application security project owasp,performance testing,qa testing,regression testing,security testing,selenium software,software quality assurance,test automation,test case,test planning,testability,unit testing,verification validation",0,0,Intermediate ? Specialization ? 3 - 6 Months
22,IBM Applied DevOps Engineering,IBM,"agile methodology,agile software development,application deployment,behaviordriven development,cicd,cloud application,code coverage,containerization,devops,gherkin scripting language,grafana,istio,jenkins,kubernetes,open web application security project owasp,openshift,secure coding,system monitoring,test driven development tdd",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
23,Google IT Support,Google,"applicant tracking system,application security,cloud infrastructure,computer hardware,computer networking,computer security,desktop support,file system,information system security,infrastructure,interviewing skill,microsoft window,network architecture,network security,network troubleshooting,package software management,professional development,system administration,tcpip,technical support",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
24,IBM Generative AI Engineering,IBM,"applied machine learning,chatgpt,data analysis,data wrangling,deep learning,exploratory data analysis,flask web framework,generative ai,generative ai agent,jupyter,kera neural network library,large language modeling,predictive modeling,prompt engineering,pytorch machine learning library,regression analysis,scikit learn machine learning library,supervised learning,unit testing,unsupervised learning",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
25,Mathematics for Engineers,The Hong Kong University of Science and Technology,"advanced mathematics,algebra,applied mathematics,calculus,computational thinking,differential equation,engineering,engineering analysis,engineering calculation,estimation,finite element method,geometry,integral calculus,linear algebra,mathematical modeling,mathematical software,matlab,mechanical engineering,numerical analysis,simulation simulation software",0,0,Beginner ? Specialization ? 3 - 6 Months
26,Google Prompting Essentials,Google,"ai personalization,artificial intelligence,business correspondence,chatgpt,complex problem solving,critical thinking,data analysis,data presentation,data visualization,document management,generative ai,generative ai agent,graphing,ideation,machine learning,prompt engineering,report writing,solution design,taking meeting minute,timeline",0,0,Beginner ? Specialization ? 1 - 4 Weeks
27,Software Engineering: Software Design and Project Management,The Hong Kong University of Science and Technology,"design patterns,oop,process driven development,project management,qa testing,sdlc,software architecture,software design pattern,software engineering,software quality assurance,system analysis,system design,unified modeling language",0,0,Intermediate ? Course ? 1 - 3 Months
28,Software Engineering Tools and Practices,Codio,"ansible,application performance management,authentication,behaviordriven development,cicd,cloud api,cucumber software,javascript,jest javascript testing framework,model view controller,oauth,package software management,postman api platform,prometheus software,qa testing,software engineering,test driven development tdd,user acceptance testing uat,web development tool",0,0,Beginner ? Specialization ? 3 - 6 Months
29,IBM Data Engineering,IBM,"apache airflow,apache hadoop,apache spark,data analysis,data science,data store,data warehouse,database administration,database design,extract,generative ai,ibm cognos analytics,jupyter,linux command,load,nosql,professional networking,python,sql,transform,web scraping",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
30,Software Product Management,University of Alberta,"agile methodology,agile software development,backlog,business requirement,functional requirement,kanban principle,product management,product requirement,project management,requirement analysis,requirement elicitation,requirement management,risk management framework,scrum software development,sdlc,software development methodology,software technical review,sprint planning,sprint retrospective",0,0,Beginner ? Specialization ? 3 - 6 Months
31,Google Data Analytics,Google,"applicant tracking system,data analysis,data cleansing,data ethic,data literacy,data presentation,data storytelling,data validation,data visualization,data visualization software,ggplot2,interactive data visualization,interviewing skill,linkedin,presentation,rmarkdown,sampling statistic,spreadsheet software,stakeholder communication,tableau",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
32,IBM Data Science,IBM,"dashboard,data analysis,data literacy,data mining,data visualization,data visualization software,data wrangling,exploratory data analysis,generative ai,interactive data visualization,jupyter,matplotlib,plotly,predictive modeling,professional networking,regression analysis,scikit learn machine learning library,sql,supervised learning,unsupervised learning",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
33,Generative AI for Software Development,DeepLearning.AI,"api design,artificial intelligence,chatgpt,code review,collaborative software,database design,database system,dependency analysis,generative ai,large language modeling,machine learning,prompt engineering,qa testing,software architecture,software design pattern,software development,software documentation,software engineering,system design implementation,technical documentation",0,0,Beginner ? Professional Certificate ? 1 - 3 Months
34,Software Engineering: Modeling Software Systems using UML,The Hong Kong University of Science and Technology,"data modeling,functional requirement,object oriented programming oop,oop,project management,requirement analysis,software development,software engineering,software system,system analysis,system development life cycle,system requirement,unified modeling language",0,0,Intermediate ? Course ? 1 - 3 Months
35,IBM Data Analyst,IBM,"big data,dashboard,data analysis,data storytelling,data visualization,data visualization software,data wrangling,excel formula,exploratory data analysis,generative ai,ibm cognos analytics,interactive data visualization,jupyter,matplotlib,microsoft excel,plotly,predictive modeling,professional networking,python,sql",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
36,Generative AI for Software Developers,IBM,"application security,artificial intelligence,chatgpt,cicd,code review,data ethic,devsecops,generative ai,ibm cloud,large language modeling,nlp,openai,program development,prompt engineering,qa testing,software architecture,software development,software development tool,software engineering,test automation",0,0,Intermediate ? Specialization ? 1 - 3 Months
37,Google Digital Marketing & E-commerce,Google,"ab testing,applicant tracking system,campaign management,customer experience strategy cx,customer relationship management,data storytelling,ecommerce,email marketing,google ad,interviewing skill,loyalty program,marketing,medium planning,order fulfillment,search engine marketing,search engine optimization,social medium management,social medium marketing,social medium strategy,spreadsheet software",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
38,Introduction to Systems Engineering,University of Colorado Boulder,"contract management,cost management,design review,engineering management,failure analysis,model based system engineering,organizational leadership,program management,project risk management,project scoping,requirement analysis,requirement management,risk management,root cause analysis,scope management,system architecture,system design,system engineering,system thinking,test planning",0,0,Beginner ? Specialization ? 3 - 6 Months
39,Python for Everybody,University of Michigan,"application programming interface api,computer programming,data collection,data modeling,data processing,data structure,data visualization,database,database design,database management,extensible markup language xml,json,network protocol,programming principle,python,relational database,restful api,sql,web scraping,web service",0,0,Beginner ? Specialization ? 3 - 6 Months
40,Foundations of Software Testing and Validation,University of Leeds,"acceptance testing,functional testing,integration testing,performance testing,qa testing,sdlc,software development,software quality assurance,system testing,test case,test planning,unit testing,usability testing,user acceptance testing uat,verification validation",0,0,Beginner ? Course ? 1 - 4 Weeks
41,Team Software Engineering with AI,DeepLearning.AI,"artificial intelligence,collaborative software,debugging,dependency analysis,large language modeling,maintainability,qa testing,security testing,software development tool,software documentation,software engineering,technical documentation",0,0,Beginner ? Course ? 1 - 4 Weeks
42,Computer Hardware and Software,"University of California, Irvine","computer hardware,computer networking,computer system,data storage,file system,general networking,hardware architecture,information technology,network protocol,network security,operating system,software system,system software",0,0,Beginner ? Course ? 1 - 4 Weeks
43,Java Programming: Solving Problems with Software,Duke University,"algorithm,computer programming,data analysis,data processing,debugging,design patterns,integrated development environment,java,object oriented programming oop,problem solving,qa testing,statistical analysis",0,0,Beginner ? Course ? 1 - 3 Months
44,Introduction to Embedded Systems Software and Development Environments,University of Colorado Boulder,"build tool,c programming language,commandline interface,debugging,design patterns,development environment,embedded software,embedded system,git version control system,hardware architecture,software configuration management,software development tool,version control",0,0,Intermediate ? Course ? 1 - 4 Weeks
45,Software Engineering: Implementation and Testing,The Hong Kong University of Science and Technology,"acceptance testing,agile methodology,configuration management,debugging,integration testing,project management,qa testing,requirement analysis,sdlc,secure coding,software development methodology,software engineering,system implementation,test case,unified modeling language,unit testing,user acceptance testing uat",0,0,Intermediate ? Course ? 1 - 3 Months
46,GenAI for Software Engineering Teams,Coursera Instructor Network,"agile methodology,agile project management,artificial intelligence,collaborative software,data ethic,generative ai,innovation,software development methodology,software development tool,software engineering",0,0,Intermediate ? Course ? 1 - 4 Weeks
47,Embedded Software and Hardware Architecture,University of Colorado Boulder,"c programming language,computer architecture,data structure,debugging,design patterns,embedded software,embedded system,hardware architecture,integrated development environment,maintainability,microarchitecture,peripheral device,system configuration,system programming",0,0,Intermediate ? Course ? 1 - 4 Weeks
48,Python Project: Software Engineering and Image Manipulation,University of Michigan,"application programming interface api,computer vision,debugging,design patterns,image analysis,integrated development environment,jupyter,oop,python,software engineering,unified modeling language",0,0,Intermediate ? Course ? 1 - 4 Weeks
49,Software Sales,Coursera Instructor Network,"company,competitive analysis,customer analysis,customer relationship building,customer relationship management,market analysis,market dynamic,market opportunity,product,sale,sale presentation,sale process,sale strategy,selling technique,service knowledge,technical sale,value proposition",0,0,Beginner ? Course ? 1 - 4 Weeks
50,Introduction to Systems Engineering,UNSW Sydney (The University of New South Wales),"concept operation,conceptual design,configuration management,design review,engineering design process,prototyping,requirement analysis,requirement elicitation,system architecture,system design,system design implementation,system development life cycle,system engineering,system integration,system requirement,verification validation",0,0,Mixed ? Course ? 1 - 3 Months
51,Introduction to Engineering Mechanics,Georgia Institute of Technology,"civil engineering,engineering,engineering analysis,engineering calculation,mechanic,mechanical engineering,structural analysis,torque physic,trigonometry",0,0,Mixed ? Course ? 1 - 3 Months
52,Introduction to Data Engineering,IBM,"apache hadoop,apache spark,big data,data architecture,data governance,data lake,data pipeline,data science,data security,data store,data warehouse,database,extract,load,nosql,relational database,sql,transform",0,0,Beginner ? Course ? 1 - 4 Weeks
53,Construction Management,Columbia University,"bidding,building information modeling,business transformation,construction,construction estimating,construction management,cost control,cost estimation,environment health safety,finance,innovation,lean methodology,project closure,project finance,project risk management,project schedule,punch work,real estate,scheduling,timeline",0,0,Beginner ? Specialization ? 3 - 6 Months
54,Google UX Design,Google,"applicant tracking system,design research,design review,design thinking,figma design software,ideation,information architecture,interviewing skill,presentation,responsive web design,storyboarding,uiux research,usability,usability testing,user research,user story,ux design,web design,wireframing",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
55,Machine Learning,Multiple educators,"applied machine learning,artificial intelligence,artificial intelligence machine learning aiml,classification regression tree cart,data ethic,decision tree learning,deep learning,feature engineering,jupyter,machine learning,machine learning algorithm,machine learning method,numpy,predictive modeling,random forest algorithm,reinforcement learning,scikit learn machine learning library,supervised learning,tensorflow,unsupervised learning",0,0,Beginner ? Specialization ? 1 - 3 Months
56,Introduction to Test and Behavior Driven Development,IBM,"behaviordriven development,code coverage,gherkin scripting language,integration testing,microservices,qa testing,restful api,test automation,test case,test data,test driven development tdd,unit testing",0,0,Intermediate ? Course ? 1 - 3 Months
57,Real-World Engineering Management,Advancing Women in Tech,"api design,crossfunctional collaboration,employee coaching,employee retention,engineering management,goal setting,leadership management,management training development,microservices,program management,recruitment,software architecture,software engineering,system architecture,system design implementation,talent management,team performance management,technical communication,technical management,technical product management",0,0,Beginner ? Specialization ? 1 - 3 Months
58,Google Project Management:,Google,"agile project management,applicant tracking system,backlog,change management,continuous improvement process,interviewing skill,milestone project management,project closure,project control,project documentation,project management,project management life cycle,project scoping,quality assessment,quality management,requirement analysis,sprint retrospective,stakeholder management,team management",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
59,Generative AI Fundamentals,IBM,"artificial intelligence,artificial neural network,business ethic,business leadership,business transformation,chatgpt,content writing,data ethic,deep learning,generative ai,ibm cloud,large language modeling,leadership management,legal risk,openai,program development,prompt engineering,sales,strategic leadership,tensorflow",0,0,Beginner ? Specialization ? 3 - 6 Months
60,AI For Everyone,DeepLearning.AI,"artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,business ethic,data ethic,data science,deep learning,engineering management,machine learning,market opportunity,need assessment,strategic thinking,team building",0,0,Beginner ? Course ? 1 - 4 Weeks
61,DeepLearning.AI Data Engineering,Multiple educators,"amazon web service,apache airflow,apache hadoop,apache spark,data architecture,data engineering,data integration,data lake,data management,data modeling,data pipeline,data processing,data storage,data transformation,data warehouse,database system,extract,file system,load,query language,requirement analysis,transform",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
62,Fundamentals of Flight mechanics,ISAE-SUPAERO,"algebra,applied mathematics,differential equation,energy utility,engineering analysis,engineering calculation,mathematical modeling,mechanic,mechanical engineering,physic,physical science,risk control,safety assurance,scientific visualization,simulation,system measurement,thermal management,vibration",0,0,Beginner ? Specialization ? 3 - 6 Months
63,Google IT Automation with Python,Google,"applicant tracking system,automation,bash scripting language,cicd,cloud computing,cloud service,configuration management,debugging,docker software,git version control system,github,infrastructure code iac,interviewing skill,programming principle,puppet configuration management tool,python,technical communication,unit testing,version control,web service",0,0,Advanced ? Professional Certificate ? 3 - 6 Months
64,"Data Engineering, Big Data, and Machine Learning on GCP",Google Cloud,"apache airflow,big data,cloud engineering,cloud infrastructure,cloud storage,dashboard,data infrastructure,data integration,data lake,data migration,data pipeline,data processing,data warehouse,dataflow,extract,google cloud platform,load,mlops machine learning operation,real time data,tensorflow,transform,unstructured data",0,0,Intermediate ? Specialization ? 3 - 6 Months
65,Generative AI Leadership & Strategy,Vanderbilt University,"artificial intelligence,business leadership,business writing,chatgpt,creativity,data validation,generative ai,ideation,large language modeling,leadership,leadership management,meeting facilitation,organizational leadership,problem solving,productivity,prompt engineering,proposal writing,risk management,succession planning,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
66,Introduction to Medical Software,Yale University,"clinical trial,design patterns,entrepreneurship,health care procedure regulation,health technology,healthcare industry knowledge,human computer interaction,medical management,medical privacy,qa testing,regulatory compliance,risk management,sdlc,software development,software quality assurance,system development,usability,user interface ui,user research,verification validation",0,0,Intermediate ? Course ? 3 - 6 Months
67,Embedding Sensors and Motors,University of Colorado Boulder,"automation engineering,basic electrical system,control system,electrical computer engineering,electrical engineering,electrical system,electronic component,electronic hardware,electronic system,electronics,embedded software,embedded system,engineering,hardware design,machine control,manufacturing process,power electronics,process control,scientific,statistical process control,technical instrument,threephase",0,0,Intermediate ? Specialization ? 3 - 6 Months
68,Preparing for Google Cloud Certification: Cloud Data Engineer,Google Cloud,"apache airflow,big data,cloud engineering,cloud infrastructure,cloud storage,dashboard,data analysis,data infrastructure,data lake,data maintenance,data pipeline,data processing,data storage,data warehouse,dataflow,extract,google cloud platform,load,mlops machine learning operation,real time data,tensorflow,transform",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
69,Power Electronics,University of Colorado Boulder,"basic electrical system,control system,electric power system,electrical engineering,electrical power,electrical system,electronic component,electronic system,electronics,engineering analysis,engineering design process,mathematical modeling,plot graphic,power electronics,semiconductor,simulation simulation software,system analysis,system design,technical design,usb",0,0,Intermediate ? Specialization ? 3 - 6 Months
70,Introduction to Software Testing,University of Minnesota,"code coverage,development testing,functional testing,integration testing,issue tracking,junit,qa testing,software quality assurance,test automation,test case,test data,test planning,testability,unit testing,verification validation",0,0,Intermediate ? Course ? 1 - 4 Weeks
71,Technical Support Fundamentals,Google,"computer architecture,computer hardware,computer networking,customer support,desktop support,end user training support,hardware troubleshooting,help desk support,information technology,linux,microsoft window,software documentation,software installation,technical communication,technical documentation,technical support",0,0,Beginner ? Course ? 1 - 3 Months
72,Introduction to Electronics,Georgia Institute of Technology,"basic electrical system,electronic component,electronics,electronics engineering,engineering analysis,schematic diagram,semiconductor",0,0,Mixed ? Course ? 1 - 3 Months
73,Introduction to Thermodynamics: Transferring Energy from Here to There,University of Michigan,"energy utility,engineering,engineering analysis,environmental science,hvac,mechanical engineering,physic,plant operation management,process analysis,thermal management",0,0,Beginner ? Course ? 1 - 3 Months
74,Key Technologies for Business,IBM,"big data,business,chatgpt,cloud computing,cloud computing architecture,cloud platform,cloud security,cloud service,cloud storage,computer science,data analysis,data governance,data literacy,data mining,data science,emerging technology,generative ai,infrastructure service iaa,nlp,software service",0,0,Beginner ? Specialization ? 3 - 6 Months
75,Python Project for Data Engineering,IBM,"application programming interface api,code review,data manipulation,data processing,data transformation,database,extract,integrated development environment,load,python,restful api,sql,style guide,transform,unit testing,web scraping",0,0,Intermediate ? Course ? 1 - 4 Weeks
76,Programming for Everybody (Getting Started with Python),University of Michigan,"computational thinking,computer programming,development environment,programming principle,python,scripting,scripting language",0,0,Beginner ? Course ? 1 - 3 Months
77,Engineering Project Management,Rice University,"communication planning,cost management,earned value management,organizational structure,planning,procurement,project documentation,project estimation,project management,project risk management,project schedule,project scoping,qa testing,requirement management,risk management,scheduling,scope management,stakeholder management,team management,work breakdown structure",0,0,Beginner ? Specialization ? 3 - 6 Months
78,"Foundations: Data, Data, Everywhere",Google,"analytical skill,data analysis,data cleansing,data ethic,data management,data processing,data sharing,data visualization,data visualization software,datadriven decisionmaking,google sheet,spreadsheet software,sql",0,0,Beginner ? Course ? 1 - 4 Weeks
79,Meta Database Engineer,Meta,"data modeling,data structure,database,database administration,database design,database development,database management,database management system,database system,extract,git version control system,github,load,mysql workbench,object oriented programming oop,relational database,sql,stored procedure,transform,unix command,version control",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
80,Data Engineering Foundations,IBM,"big data,data architecture,data governance,data pipeline,data store,data structure,data transformation,data warehouse,database,database design,database management system,extract,ibm db2,jupyter,load,python,relational database,sql,stored procedure,transform,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
81,Software Architecture,University of Alberta,"application deployment,database,design patterns,enterprise architecture,maintainability,scalability,service oriented architecture,software architecture,software design pattern,software development,software documentation,software system,software visualization,solution architecture,system architecture,unified modeling language",0,0,Intermediate ? Course ? 1 - 4 Weeks
82,AI Agent Developer,Vanderbilt University,"agentic system,ai personalization,artificial intelligence,chatgpt,data presentation,data validation,document management,expense management,generative ai,generative ai agent,ideation,large language modeling,microsoft excel,openai,personalized service,productivity,prompt engineering,risk management framework,software development,verification validation",0,0,Beginner ? Specialization ? 3 - 6 Months
83,Prompt Engineering,Vanderbilt University,"artificial intelligence,brainstorming,chatgpt,creative thinking,data analysis,data ethic,data presentation,data validation,document management,generative ai,ideation,information management,ingenuity,large language modeling,microsoft excel,problem solving,productivity,prompt engineering,risk management framework,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
84,Introduction to Generative AI for Software Development,DeepLearning.AI,"artificial intelligence machine learning aiml,chatgpt,code review,generative ai,large language modeling,machine learning,program development,prompt engineering,software development,software development methodology",0,0,Beginner ? Course ? 1 - 4 Weeks
85,IBM Relational Database Administrator,IBM,"apache airflow,apache kafka,bash scripting language,data engineering,data pipeline,data security,data store,data warehouse,database administration,database architecture administration,database design,database management,extract,generative ai,jupyter,linux command,load,shell script,sql,transform,web scraping",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
86,Prompt Engineering for Law,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,creative thinking,data ethic,expense management,generative ai,ingenuity,innovation,large language modeling,law practice management software,legal research,legal support,legal writing,personalized service,productivity,productivity software,prompt engineering,travel arrangement",0,0,Beginner ? Specialization ? 1 - 3 Months
87,IBM Data Warehouse Engineer,IBM,"apache airflow,apache kafka,bash scripting language,dashboard,data pipeline,data store,data visualization,data warehouse,database administration,database architecture administration,database design,database management,extract,ibm cognos analytics,ibm db2,linux command,load,relational database,shell script,sql,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
88,Data Science Fundamentals with Python and SQL,IBM,"computer programming tool,dashboard,data analysis,data analysis software,data science,data structure,data visualization,data visualization software,descriptive statistic,jupyter,panda python package,probability distribution,python,regression analysis,relational database,sql,statistic,statistical analysis,statistical hypothesis testing,stored procedure",0,0,Beginner ? Specialization ? 3 - 6 Months
89,Materials Science: 10 Things Every Engineer Should Know,"University of California, Davis","chemistry,electrical engineering,electronics,electronics engineering,engineering,engineering analysis,failure analysis,manufacturing process,mechanical engineering,semiconductor,structural analysis,thermal management",0,0,Mixed ? Course ? 1 - 3 Months
90,Fundamentals of Engineering Exam Review,Georgia Institute of Technology,"advanced mathematics,algebra,applied mathematics,calculus,civil engineering,differential equation,engineering,engineering analysis,engineering calculation,geometry,hydraulics,mechanic,mechanical engineering,probability,probability distribution,probability statistic,statistic,statistical method,structural analysis,structural engineering",0,0,Mixed ? Course ? 1 - 3 Months
91,Introduction to Data Science,IBM,"big data,business analysis,cloud computing,computer programming tool,data analysis software,data cleansing,data literacy,data mining,data modeling,data science,database,github,jupyter,peer review,python,query language,relational database,software development tool,sql,stored procedure",0,0,Beginner ? Specialization ? 3 - 6 Months
92,Data Science Foundations,Multiple educators,"algorithm,computer programming tool,correlation analysis,dashboard,data literacy,data mining,data science,data visualization software,jupyter,machine learning,machine learning algorithm,numpy,panda python package,predictive modeling,probability statistic,project management,pseudocode,python,unsupervised learning,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
93,Mastering the Software Engineering Interview,University of California San Diego,"adaptability,algorithm,collaboration,communication,growth mindedness,interpersonal communication,overcoming obstacle,problem solving,selfawareness,software engineering,technical communication,verbal communication skill",0,0,Intermediate ? Course ? 1 - 3 Months
94,Introduction to Data Engineering,DeepLearning.AI,"amazon web service,data architecture,data modeling,data pipeline,data processing,data transformation,data warehouse,performance tuning,requirement analysis,scalability,security control,system requirement",0,0,Intermediate ? Course ? 1 - 4 Weeks
95,Site Reliability Engineering: Measuring and Managing Reliability,Google Cloud,"cloud computing,continuous monitoring,devops,risk management framework,service level,site reliability engineering,software documentation,system monitoring",0,0,Intermediate ? Course ? 1 - 3 Months
96,"ChatGPT: Excel at Personal Automation with GPTs, AI & Zapier",Vanderbilt University,"agentic system,ai personalization,artificial intelligence,automation,brainstorming,chatgpt,creative thinking,expense management,expense report,generative ai,generative ai agent,google sheet,google workspace,ingenuity,large language modeling,personalized service,productivity,productivity software,prompt engineering,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
97,Introduction to Data Science,IBM,"big data,business analysis,cloud computing,computer programming tool,data analysis software,data cleansing,data literacy,data mining,data modeling,data science,database,github,jupyter,peer review,python,query language,relational database,software development tool,sql,stored procedure",0,0,Beginner ? Specialization ? 3 - 6 Months
98,Data Science Foundations,Multiple educators,"algorithm,computer programming tool,correlation analysis,dashboard,data literacy,data mining,data science,data visualization software,jupyter,machine learning,machine learning algorithm,numpy,panda python package,predictive modeling,probability statistic,project management,pseudocode,python,unsupervised learning,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
99,Applied Data Science,IBM,"dashboard,data analysis,data importexport,data presentation,data science,data structure,data visualization,data visualization software,data wrangling,exploratory data analysis,interactive data visualization,jupyter,machine learning,matplotlib,panda python package,plotly,predictive modeling,python,seaborn,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
100,Mastering the Software Engineering Interview,University of California San Diego,"adaptability,algorithm,collaboration,communication,growth mindedness,interpersonal communication,overcoming obstacle,problem solving,selfawareness,software engineering,technical communication,verbal communication skill",0,0,Intermediate ? Course ? 1 - 3 Months
